ID,Name,Sprite,Shiny Sprite,Hidden Ability
255_m,Torchic ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0255_000_md_n_00000000_b_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0255_000_md_n_00000000_b_r.png""",
255_w,Torchic ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0255_000_fd_n_00000000_b_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0255_000_fd_n_00000000_b_r.png""",
256,Combusken,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0256_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0256_000_md_n_00000000_f_r.png""",
256_m,Combusken ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0256_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0256_000_md_n_00000000_f_r.png""",
256_w,Combusken ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0256_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0256_000_fd_n_00000000_f_r.png""",
257,Blaziken,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0257_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0257_000_md_n_00000000_f_r.png""",
257_m,Blaziken ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0257_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0257_000_md_n_00000000_f_r.png""",
257_w,Blaziken ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0257_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0257_000_fd_n_00000000_f_r.png""",
257_mega,Mega Blaziken,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0257_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0257_001_mf_n_00000000_f_r.png""",
258,Mudkip,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0258_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0258_000_mf_n_00000000_f_r.png""",
259,Marshtomp,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0259_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0259_000_mf_n_00000000_f_r.png""",
260,Swampert,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0260_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0260_000_mf_n_00000000_f_r.png""",
260_mega,Mega Swampert,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0260_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0260_001_mf_n_00000000_f_r.png""",
261,Poochyena,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0261_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0261_000_mf_n_00000000_f_r.png""",
262,Mightyena,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0262_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0262_000_mf_n_00000000_f_r.png""",
263,Zigzagoon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0263_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0263_000_mf_n_00000000_f_r.png""",
263_galar,Galarian Zigzagoon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0263_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0263_001_mf_n_00000000_f_r.png""",
264,Linoone,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0264_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0264_000_mf_n_00000000_f_r.png""",
264_galar,Galarian Linoone,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0264_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0264_001_mf_n_00000000_f_r.png""",
265,Wurmple,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0265_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0265_000_mf_n_00000000_f_r.png""",
266,Silcoon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0266_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0266_000_mf_n_00000000_f_r.png""",
267,Beautifly,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0267_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0267_000_md_n_00000000_f_r.png""",
267_m,Beautifly ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0267_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0267_000_md_n_00000000_f_r.png""",
267_w,Beautifly ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0267_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0267_000_fd_n_00000000_f_r.png""",
268,Cascoon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0268_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0268_000_mf_n_00000000_f_r.png""",
269,Dustox,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0269_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0269_000_md_n_00000000_f_r.png""",
269_m,Dustox ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0269_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0269_000_md_n_00000000_f_r.png""",
269_w,Dustox ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0269_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0269_000_fd_n_00000000_f_r.png""",
270,Lotad,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0270_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0270_000_mf_n_00000000_f_r.png""",
271,Lombre,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0271_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0271_000_mf_n_00000000_f_r.png""",
272,Ludicolo,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0272_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0272_000_md_n_00000000_f_r.png""",
272_m,Ludicolo ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0272_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0272_000_md_n_00000000_f_r.png""",
272_w,Ludicolo ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0272_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0272_000_fd_n_00000000_f_r.png""",
273,Seedot,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0273_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0273_000_mf_n_00000000_f_r.png""",
274,Nuzleaf,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0274_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0274_000_md_n_00000000_f_r.png""",
274_m,Nuzleaf ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0274_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0274_000_md_n_00000000_f_r.png""",
274_w,Nuzleaf ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0274_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0274_000_fd_n_00000000_f_r.png""",
275,Shiftry,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0275_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0275_000_md_n_00000000_f_r.png""",
275_m,Shiftry ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0275_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0275_000_md_n_00000000_f_r.png""",
275_w,Shiftry ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0275_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0275_000_fd_n_00000000_f_r.png""",
276,Taillow,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0276_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0276_000_mf_n_00000000_f_r.png""",
277,Swellow,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0277_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0277_000_mf_n_00000000_f_r.png""",
278,Wingull,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0278_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0278_000_mf_n_00000000_f_r.png""",
279,Pelipper,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0279_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0279_000_mf_n_00000000_f_r.png""",
280,Ralts,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0280_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0280_000_mf_n_00000000_f_r.png""",
281,Kirlia,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0281_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0281_000_mf_n_00000000_f_r.png""",
282,Gardevoir,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0282_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0282_000_mf_n_00000000_f_r.png""",
282_mega,Mega Gardevoir,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0282_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0282_001_mf_n_00000000_f_r.png""",
283,Surskit,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0283_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0283_000_mf_n_00000000_f_r.png""",
284,Masquerain,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0284_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0284_000_mf_n_00000000_f_r.png""",
285,Shroomish,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0285_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0285_000_mf_n_00000000_f_r.png""",
286,Breloom,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0286_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0286_000_mf_n_00000000_f_r.png""",
287,Slakoth,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0287_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0287_000_mf_n_00000000_f_r.png""",
288,Vigoroth,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0288_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0288_000_mf_n_00000000_f_r.png""",
289,Slaking,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0289_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0289_000_mf_n_00000000_f_r.png""",
290,Nincada,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0290_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0290_000_mf_n_00000000_f_r.png""",
291,Ninjask,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0291_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0291_000_mf_n_00000000_f_r.png""",
292,Shedinja,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0292_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0292_000_uk_n_00000000_f_r.png""",
293,Whismur,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0293_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0293_000_mf_n_00000000_f_r.png""",
294,Loudred,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0294_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0294_000_mf_n_00000000_f_r.png""",
295,Exploud,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0295_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0295_000_mf_n_00000000_f_r.png""",
296,Makuhita,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0296_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0296_000_mf_n_00000000_f_r.png""",
297,Hariyama,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0297_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0297_000_mf_n_00000000_f_r.png""",
298,Azurill,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0298_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0298_000_mf_n_00000000_f_r.png""",
299,Nosepass,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0299_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0299_000_mf_n_00000000_f_r.png""",
300,Skitty,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0300_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0300_000_mf_n_00000000_f_r.png""",
301,Delcatty,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0301_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0301_000_mf_n_00000000_f_r.png""",
302,Sableye,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0302_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0302_000_mf_n_00000000_f_r.png""",
302_mega,Mega Sableye,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0302_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0302_001_mf_n_00000000_f_r.png""",
303,Mawile,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0303_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0303_000_mf_n_00000000_f_r.png""",
303_mega,Mega Mawile,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0303_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0303_001_mf_n_00000000_f_r.png""",
304,Aron,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0304_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0304_000_mf_n_00000000_f_r.png""",
305,Lairon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0305_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0305_000_mf_n_00000000_f_r.png""",
306,Aggron,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0306_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0306_000_mf_n_00000000_f_r.png""",
306_mega,Mega Aggron,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0306_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0306_001_mf_n_00000000_f_r.png""",
307,Meditite,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0307_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0307_000_md_n_00000000_f_r.png""",
